timestamp,accX,accY,accZ
3093012340000,-0.99,13.63,0.38136974
3093062297000,-0.89,19.34,-1.4165162
3093112315000,0.72,12.91,-0.61291564
3093162303000,-0.19,6.21,0.88532263
3093212352000,-0.3,4.29,1.1168685
3093262309000,0.08,3.76,-0.50395286
3093312297000,-1.38,7.21,4.671779
3093362315000,-1.12,9.89,3.214402
3093412303000,0.19,7.89,3.0645783
3093462291000,-0.76,10.73,0.53119355
3093512340000,-4.52,16.04,2.2201166
3093562297000,-5.63,16.63,-0.61291564
3093612346000,-4.94,13.57,-0.8036005
3093662303000,-3.68,6.66,1.3756552
3093712291000,-2.45,5.48,1.3756552
3093812327000,-0.23,7.55,2.5606253
3093812327000,-0.23,7.55,2.5606253
3093862346000,0.27,7.27,2.8330324
3093912303000,-1.12,7.59,0.88532263
3093962688000,-1.5,7.7,-0.6946377
3094012340000,-3.36,14.06,-0.19068487
3094062297000,-1.92,19.38,-1.1168685
3094112346000,-0.76,17.16,1.8387469
3094162791000,0.31,12.83,1.6480621
3094212291000,2.22,5.13,-1.334794
3094262309000,1.12,1.92,0.19068487
3094312297000,-0.19,1.73,0.14982383
3094362315000,-1.42,5.9,0.61291564
3094412334000,-1.61,14.94,3.9090397
3094462291000,2.15,11.37,7.9270425
3094512340000,-3.45,15.17,7.0553403
3094562297000,-3.64,11.45,0.08172209
3094612346000,-4.99,12.3,1.5390993
3094662334000,-3.87,9.28,0.23154591
3094712291000,-1.61,7.21,1.3075534
3094762309000,-0.95,6.17,1.4982382
3094812297000,-0.3,4.86,3.255263
3094862315000,-0.46,4.99,2.6014864
3094912303000,-3.06,8.31,1.5390993
3094962382000,-2.49,9.96,0.7218784
3095012340000,-2.53,18.47,0.38136974
3095062297000,-1.5,19.08,0.10896278
3095112315000,0.23,13.63,0.42223078
3095162303000,1.5,7.78,-0.14982383
3095212321000,0.15,5.01,0.5720546
3095262309000,0.23,2.79,0.27240697
3095312297000,-0.11,3.17,-0.95342433
3095362315000,-1.69,9.51,1.9885708
3095412303000,-0.65,12.57,7.246025
3095462291000,-1.27,12.37,7.8861814
3095512340000,-2.96,15.21,-0.10896278
3095562358000,-6.17,18.35,-1.4573772
3095612315000,-0.8,7.06,-0.27240697
3095662334000,-0.84,2.49,1.0760075
3095712291000,-0.57,3.21,0.9942854
3095762309000,-3.02,7.35,1.9885708
3095812297000,0.42,10.99,6.891896
3095862315000,-0.53,9.34,0.38136974
3095912334000,-3.34,13.18,0.14982383
3095963359000,-2.34,19.53,-0.88532263
3096022838000,-0.53,14.29,0.19068487
3096072307000,0.72,4.99,-0.10896278
3096122325000,0.11,4.14,1.1168685
3096172313000,-0.34,6.93,1.3756552
3096222636000,0.5,8.5,3.759216
3096272288000,-0.89,7.46,2.9556155
3096322307000,-1.08,10.42,6.0882955
3096372295000,-4.79,15.02,5.6252036
3096422313000,-7.46,13.57,4.1814466
3096472301000,-8.39,14.02,2.8330324
3096522319000,-2.83,5.83,0.95342433
3096572307000,-1.69,4.99,0.3405087
3096622295000,-0.61,5.71,2.2609777
3096672313000,-0.91,7.12,1.3075534
3096722301000,-0.95,8.05,0.84446156
3096772288000,-1.61,6.05,-0.14982383
3096822307000,-2.91,8.08,3.5276701
3096872295000,-2.34,9.85,1.3075534
3096922313000,-2.98,16.17,1.5390993
3096972453000,-3.95,18.73,0.313268
3097022288000,-2.3,13.91,0.7627395
3097072307000,-0.57,10.04,0.3405087
3097122325000,-0.08,6.4,0.08172209
3097172313000,-0.23,7.44,0.27240697
3097222301000,-0.76,10.19,0.84446156
3097272288000,-1.14,10.34,1.3075534
3097322368000,-0.8,9.23,5.706926
3097372295000,-1.57,9.28,0.88532263
3097422313000,-1.31,9.96,1.0760075
3097472301000,-1.76,7.82,1.0351465
3097522349000,-2.18,7.25,0.9942854
3097572307000,-3.11,7.06,3.8681788
3097622295000,-2.53,8.31,3.255263
3097672313000,-0.61,8.58,1.9885708
3097772288000,-1.95,11.69,-0.08172209
3097822307000,-5.05,14.02,2.4516625
3097872325000,-3.95,12.34,3.214402
3097922374000,-5.37,16.82,-0.88532263
3097972392000,-3.57,9.89,-0.38136974
3098022349000,-0.95,4.44,0.7627395
3098072307000,-2.26,5.6,1.3756552
3098122325000,-4.52,11.22,2.1792557
3098172313000,-0.8,9.62,2.7649305
3098222301000,-1.5,8.08,0.92618364
3098272288000,-1.42,5.94,0.46309182
3098322337000,-1.38,6.21,0.3405087
3098372295000,-2.49,9.7,0.61291564
3098422313000,-1.65,8.16,0.313268
3098472301000,-1.8,9.38,-0.08172209
3098522319000,-2.49,16.7,0.3405087
3098572307000,-1.18,18.81,-0.14982383
3098622295000,-0.27,12.6,0.8036005
3098672313000,-0.65,9.04,0.313268
3098722362000,-0.91,6.21,0.19068487
3098772288000,-0.53,3.95,-1.2258313
3098822307000,-2.18,5.24,3.9090397
3098872478000,-1.57,9.19,6.742072
3098922343000,0.61,10.46,-0.19068487
3098972423000,1.92,9.3,0.92618364
3099022319000,-1.95,14.25,-1.7978859
3099072307000,-3.98,16.66,-2.5606253
3099122325000,-5.13,17.01,-1.2666923
3099172313000,-4.33,11.99,-0.38136974
3099222301000,-2.53,8.12,0.14982383
3099322520000,-1.23,6.24,0.53119355
3099372295000,-1.61,6.66,0.50395286
3099422313000,-3.57,10.8,-0.27240697
3099472301000,-3.17,13.99,-0.040861044
3099472301000,-3.17,13.99,-0.040861044
3099472301000,-3.17,13.99,-0.040861044
3099622142000,0.84,8.2,1.2666923
3099672282000,-1.23,8.28,0.27240697
3099722331000,0.53,9.58,-0.53119355
3099772288000,2.3,11.03,-0.29964766
3099822307000,1.69,9.89,1.5390993
3099872295000,0.31,10.8,1.7570249
3099922374000,-0.91,10.57,1.4982382
3099972392000,-0.11,8.96,3.6774938
3100022349000,-0.99,11.99,2.1792557
3100072459000,-1.08,11.65,1.334794
3100122295000,-0.69,7.55,-0.23154591
3100172343000,-2.6,6.74,-0.46309182
3100222301000,-4.99,12.07,2.2609777
3100272349000,-2.83,12.3,2.982856
3100322337000,1.8,8.58,0.3405087
3100372325000,-1.12,7.59,1.1441092
3100422313000,-2.91,7.86,1.1849703
3100472301000,-2.22,7.89,5.8976107
3100522288000,-2.07,11.07,5.597963
3100572337000,-2.91,10.31,0.7627395
3100622295000,-1.42,10.84,2.4925237
3100672313000,-0.8,11.75,2.2201166
3100722331000,-1.69,9.08,1.3756552
3100772319000,-1.04,9.15,-0.040861044
3100822307000,-0.27,8.5,0.040861044
3100922313000,-0.42,11.54,0.5720546
3100972453000,-0.15,7.55,2.982856
3101022288000,-1.31,9.23,2.7240696
3101072307000,-1.33,9.66,1.7978859
3101122295000,-1.12,7.82,0.61291564
3101172343000,-1.04,6.09,0.27240697
3101222301000,-1.04,5.33,0.6946377
3101272288000,-3.17,7.21,5.09401
3101322307000,-2.41,10.38,2.1111538
3101372325000,-1.04,9.08,1.0760075
3101422313000,-0.84,12.26,2.982856
3101472301000,-2.64,14.02,2.3426998
3101522319000,-5.41,15.75,0.9942854
3101572337000,-4.82,11.84,-0.38136974
3101622295000,-0.69,3.68,1.6889231
3101672343000,1.12,3.26,3.9499009
3101722301000,-1.23,8.16,2.1111538
3101772319000,-2.03,7.63,2.7921712
3101822307000,-2.49,7.4,0.23154591
3101872295000,-1.88,8.16,1.1849703
3101922649000,-1.18,14.52,0.53119355
3101972423000,-2.03,19.42,0.61291564
3102022380000,-1.65,16.59,1.5390993
3102072307000,-0.23,10.27,0.46309182
3102122295000,0.65,3.34,2.3018389
3102172313000,0.11,3.34,1.1441092
3102222301000,-0.72,3.64,3.1054392
3102272288000,-0.27,4.4,0.3405087
3102322307000,-2.87,8.85,6.0201936
3102372325000,-1.61,13.21,4.399372
3102422313000,-3.41,18.85,6.4424243
3102472301000,-6.63,13.91,1.7570249
3102522411000,-6.28,11.11,3.0645783
3102572337000,-3.36,7.12,1.7297841
3102622539000,-2.14,5.98,0.14982383
3102672313000,-1.61,6.02,1.0351465
3102722301000,-0.46,4.99,1.7570249
3102772319000,-1.42,7.44,8.730643
3102822307000,-1.92,5.52,1.920469
3102872295000,-1.8,8.43,0.5720546
3102922313000,-1.08,16.7,-0.9125633
3102972362000,-2.37,19.5,0.84446156
3103022288000,-0.53,14.14,0.61291564
3103072307000,0.27,6.78,-0.7218784
3103122295000,-0.23,3.34,0.10896278
3103172343000,-0.15,2.45,0.313268
3103222301000,-0.76,5.33,0.53119355
3103272288000,-1.46,8.85,0.9942854
3103322307000,-1.69,11.5,9.193735
3103372325000,-0.27,14.75,4.944186
3103422313000,-4.21,16.09,1.607201
3103472301000,-4.52,17.82,0.313268
3103522349000,-1.23,8.28,0.040861044
3103572368000,-1.92,6.28,1.1441092
3103622295000,-1.73,5.75,2.152015
3103672343000,1.14,4.94,3.5276701
3103722301000,2.22,8.28,5.243834
3103772319000,-2.56,7.59,0.3405087
3103822307000,-2.49,8.62,0.19068487
3103872295000,-3.17,13.38,0.84446156
3103922313000,-2.72,19.34,0.8036005
3103972362000,0.61,18.85,0.50395286
3104022411000,2.53,13.14,0.6537767
3104072337000,-0.84,4.82,-3.173541
3104122325000,0.15,3.64,1.7297841
3104172343000,0.23,0.89,1.3075534
3104222301000,-1.5,2.18,5.053149
3104322307000,-2.45,13.63,8.390134
3104372325000,-6.02,19.57,6.2108784
3104422313000,-6.28,17.16,1.2666923
3104472331000,-5.82,11.37,3.0237172
3104522319000,-3.49,4.86,-0.23154591
3104572337000,-1.46,2.87,0.53119355
3104622386000,-0.53,2.72,1.2258313
3104672343000,3.26,3.68,6.4015636
3104722301000,2.22,7.63,1.7297841
3104772288000,-3.49,12.03,-1.3756552
3104822337000,-3.83,16.13,-0.19068487
3104872295000,-4.18,19.57,-0.3405087
3104922313000,0.38,16.02,3.214402
3104972423000,1.04,7.31,-0.53119355
3105022380000,-0.23,5.48,-1.1441092
3105122386000,-0.15,1.5,0.6946377
3105172282000,-0.57,2.3,1.2258313
3105222331000,-0.95,8.96,5.8976107
3105272288000,-0.84,13.1,5.09401
3105272288000,-0.84,13.1,5.09401
3105272288000,-0.84,13.1,5.09401
3105422313000,-4.37,11.14,3.255263
3105472331000,-2.75,7.01,0.7218784
3105522411000,-1.57,6.4,1.7978859
3105572307000,-1.08,6.63,2.4925237
3105622417000,-0.72,5.01,-0.19068487
3105672343000,1.31,7.67,11.75436
3105722301000,-2.37,7.21,-0.8036005
3105772288000,-2.22,7.31,-0.29964766
3105822307000,-1.31,9.38,-0.27240697
3105872325000,-2.26,17.77,0.27240697
3105922343000,-1.99,19.57,-0.6946377
3105973552000,-0.08,13.87,0.27240697
3106022319000,0.5,6.63,0.38136974
3106072337000,-0.27,4.52,-0.95342433
3106132854000,-2.18,2.3,9.234595
3106182231000,-0.57,4.33,0.19068487
3106232310000,-0.38,8.16,1.5390993
3106282268000,1.23,11.3,2.152015
3106332347000,-1.14,11.99,-1.879608
3106382304000,-4.33,17.01,-1.607201
3106432323000,-5.75,14.75,0.10896278
3106482280000,-6.24,17.35,5.175732
3106532268000,-2.53,7.5,0.23154591
3106582255000,-0.72,3.06,0.23154591
3106632304000,-0.69,1.99,0.23154591
3106682262000,-0.84,3.45,0.53119355
3106732310000,-2.79,9.04,-0.23154591
3106782268000,-2.98,10.57,-1.0760075
3106832347000,-3.91,9.58,-0.10896278
3106882274000,-4.29,18.81,0.8036005
3106932353000,8.96,19.57,0.6946377
3106982310000,-1.27,10.99,0.9942854
3107032268000,2.03,3.83,-2.1792557
3107082286000,2.41,3.57,-2.7240696
3107132335000,2.98,5.79,-1.3075534
3107182231000,1.38,8.62,-0.27240697
3107232310000,-1.14,13.25,0.84446156
3107282237000,-0.99,14.21,1.0760075
3107332439000,-1.27,10.76,-2.4925237
3107382152000,-2.22,11.84,12.53072
3107432262000,-0.76,9.11,0.5720546
3107482310000,-1.12,8.12,-1.2666923
3107532298000,-2.53,12.41,-0.27240697
3107582347000,-1.8,13.18,0.46309182
3107632274000,-0.38,9.11,0.92618364
3107682323000,-1.04,7.4,-1.6889231
3107732280000,-1.46,10.12,3.1463003
3107782329000,-2.45,7.86,1.920469
3107832286000,-2.98,7.35,0.53119355
3107882335000,-3.83,9.11,3.9499009
3107932262000,-3.79,10.08,9.534244
3107982341000,-3.83,8.54,4.3312707
3108032420000,-2.37,13.25,3.8681788
3108082347000,-2.14,9.7,0.61291564
3108132274000,-0.23,7.25,-0.27240697
3108182323000,-0.69,8.89,0.313268
3108232280000,-1.42,11.92,-0.23154591
3108282329000,-1.69,10.31,-0.10896278
3108332286000,-0.91,8.24,1.2258313
3108382335000,-1.46,8.89,0.42223078
3108432262000,-2.14,9.47,1.3075534
3108482341000,-1.46,7.5,0.61291564
3108532268000,-2.98,5.67,4.944186
3108582347000,-2.79,7.63,1.56634
3108632274000,-0.19,9.08,1.7297841
3108682292000,-0.27,8.35,1.7297841
3108732371000,0.61,7.86,2.6014864
3108782329000,-0.99,13.1,3.568531
3108832286000,-3.57,16.25,2.7240696
3108882335000,-6.51,15.89,2.4516625
3108932262000,-4.29,9.58,2.6832085
3108982310000,-0.89,3.87,-0.46309182
3109032329000,-1.14,4.86,0.08172209
3109082347000,-1.33,5.98,1.2666923
3109132274000,-0.72,4.79,4.099725
3109182323000,-2.07,7.12,2.8738933
3109232280000,-2.07,9.81,1.0760075
3109282329000,-1.76,12.98,0.46309182
3109332286000,-3.06,18.43,-0.23154591
3109382335000,-2.18,15.32,1.3756552
3109432262000,-2.87,16.21,1.6889231
3109482280000,-0.57,7.93,0.95342433
3109532329000,-0.11,3.41,-0.50395286
3109582347000,-0.3,2.6,-0.08172209
3109632518000,-0.5,3.95,1.2258313
3109682353000,-2.6,8.54,3.990762
3109732280000,-1.73,10.15,2.7649305
3109782329000,-1.69,11.35,1.1168685
3109832255000,-0.34,14.02,3.6774938
3109882335000,-3.98,14.98,0.9942854
3109932262000,-7.74,15.98,1.879608
3109982341000,-3.49,8.2,1.7978859
3110032786000,-1.46,4.71,-0.95342433
3110082317000,-1.69,6.47,0.53119355
3110132274000,-0.61,6.21,2.9147544
3110182323000,-1.8,4.44,8.499097
3110232280000,-2.87,8.31,1.607201
3110282329000,-1.38,9.38,-0.42223078
3110332286000,-0.8,14.33,-1.0351465
3110492259000,0.15,6.85,0.313268
3110492259000,0.15,6.85,0.313268
3110592296000,-0.65,1.92,-1.2258313
3110592296000,-0.65,1.92,-1.2258313
3110692271000,-2.14,5.79,3.445948
3110692271000,-2.14,5.79,3.445948
3110792277000,2.22,17.01,4.9850473
3110792277000,2.22,17.01,4.9850473
3110892284000,-4.82,17.2,-1.0760075
3110892284000,-4.82,17.2,-1.0760075
3110992290000,-1.42,5.01,0.61291564
3110992290000,-1.42,5.01,0.61291564
3111092357000,-0.84,4.37,4.4810944
3111142406000,0.93,4.79,4.4810944
3111192302000,-0.11,9.0,2.6832085
3111192302000,-0.11,9.0,2.6832085
3111292308000,-3.02,13.72,0.10896278
3111292308000,-3.02,13.72,0.10896278
3111392314000,0.11,17.27,1.6480621
3111392314000,0.11,17.27,1.6480621
3111492229000,0.19,4.56,-0.53119355
3111492229000,0.19,4.56,-0.53119355
3111592296000,-2.45,4.52,7.0553403
3111592296000,-2.45,4.52,7.0553403
3111692302000,0.27,9.11,5.5571017
3111692302000,0.27,9.11,5.5571017
3111792308000,-0.69,14.98,7.7363577
3111792308000,-0.69,14.98,7.7363577
3111892314000,-7.27,15.32,2.4925237
3111892314000,-7.27,15.32,2.4925237
3111992259000,-1.65,4.99,0.84446156
3111992259000,-1.65,4.99,0.84446156
3112092357000,-0.89,5.63,2.2609777
3112092357000,-0.89,5.63,2.2609777
3112192302000,-2.18,6.82,0.84446156
3112192302000,-2.18,6.82,0.84446156
3112292277000,-0.8,15.75,-0.46309182
3112292277000,-0.8,15.75,-0.46309182
3112392406000,-2.49,16.66,1.1168685
3112392406000,-2.49,16.66,1.1168685
3112492290000,-0.53,4.79,-0.29964766
3112492290000,-0.53,4.79,-0.29964766
3112592296000,-1.46,4.33,4.8216033
3112592296000,-1.46,4.33,4.8216033
3112692302000,-1.04,9.11,1.334794
3112692302000,-1.04,9.11,1.334794
3112792308000,-0.53,12.22,2.6423476
3112792308000,-0.53,12.22,2.6423476
3112892314000,-6.02,16.86,0.14982383
3112892314000,-6.02,16.86,0.14982383
3112992259000,-1.76,6.17,0.6537767
3112992259000,-1.76,6.17,0.6537767
3113092296000,-1.27,5.9,0.6537767
3113092296000,-1.27,5.9,0.6537767
3113192302000,-1.14,6.4,3.0645783
3113192302000,-1.14,6.4,3.0645783
3113292308000,-1.88,7.7,1.1168685
3113292308000,-1.88,7.7,1.1168685
3113392314000,-3.15,16.21,1.3075534
3113392314000,-3.15,16.21,1.3075534
3113492290000,-0.46,14.29,1.4573772
3113492290000,-0.46,14.29,1.4573772
3113592265000,-0.27,3.3,0.14982383
3113592265000,-0.27,3.3,0.14982383
3113692271000,-1.5,6.4,3.8681788
3113692271000,-1.5,6.4,3.8681788
3113792277000,-0.23,8.01,4.862464
3113792277000,-0.23,8.01,4.862464
3113892314000,-1.99,12.34,3.636633
3113892314000,-1.99,12.34,3.636633
3113992259000,-6.82,19.57,-2.8738933
3113992259000,-6.82,19.57,-2.8738933
3114092296000,-1.8,5.18,2.3018389
3114092296000,-1.8,5.18,2.3018389
3114192302000,0.34,5.24,3.6774938
3114192302000,0.34,5.24,3.6774938
3114292308000,-1.61,6.93,1.1849703
3114292308000,-1.61,6.93,1.1849703
3114392345000,-1.99,6.93,-0.08172209
3114392345000,-1.99,6.93,-0.08172209
3114492290000,-4.37,19.57,0.50395286
3114492290000,-4.37,19.57,0.50395286
3114592265000,0.95,8.5,1.0760075
3114592265000,0.95,8.5,1.0760075
3114692149000,0.69,3.79,4.671779
3114742198000,2.18,2.26,6.4015636
3114792308000,0.69,6.13,2.6423476
3114792308000,0.69,6.13,2.6423476
3114892284000,0.31,12.11,0.84446156
3114892284000,0.31,12.11,0.84446156
3114992259000,-7.82,18.5,-2.8738933
3114992259000,-7.82,18.5,-2.8738933
3115092265000,-4.71,10.04,1.4165162
3115092265000,-4.71,10.04,1.4165162
3115192271000,-1.57,7.25,3.1463003
3115192271000,-1.57,7.25,3.1463003
3115292308000,0.27,5.28,4.372132
3115292308000,0.27,5.28,4.372132
3115392284000,-2.03,14.79,2.6423476
3115392284000,-2.03,14.79,2.6423476
3115492259000,-0.69,10.5,-0.8036005
3115492259000,-0.69,10.5,-0.8036005
3115592296000,-0.11,11.92,-5.6660647
3115592296000,-0.11,11.92,-5.6660647
3115692271000,0.27,5.24,1.9477097
3115692271000,0.27,5.24,1.9477097
3115792491000,-1.5,12.95,2.3426998
3115792491000,-1.5,12.95,2.3426998
3115892314000,-2.41,12.68,0.27240697
3115892314000,-2.41,12.68,0.27240697
3115992290000,-2.03,5.94,-1.3075534
3115992290000,-2.03,5.94,-1.3075534
3116042277000,-3.17,7.7,0.61291564
6952872142000,6.17,7.89,8.049625
6952872142000,6.17,7.89,8.049625
6952922282000,1.12,9.66,-5.434519
6952972301000,7.25,9.53,0.14982383
6953022288000,-0.65,13.29,-0.23154591
6953072307000,-1.53,5.67,0.61291564
6953122295000,0.84,4.52,1.4982382
6953172343000,1.54,6.32,-1.607201
6953222301000,9.53,18.2,0.95342433
6953272319000,9.92,5.94,2.152015
6953322368000,6.59,5.6,10.038197
6953372295000,6.09,18.62,-1.1441092
6953422313000,1.5,5.24,0.61291564
6953473979000,7.55,15.28,-3.2961242
6953522441000,12.26,3.02,11.413852
6953572337000,-0.23,6.97,1.1849703
6953622295000,-1.76,6.47,-1.1441092
6953672343000,0.72,16.4,-3.5276701
6953722301000,-0.95,5.18,2.7240696
6953772319000,3.83,5.48,-1.1441092
6953822307000,5.18,12.91,-1.9885708
6953872295000,10.92,6.24,6.510526
6953922313000,8.5,10.19,0.23154591
6953972331000,5.37,13.99,4.2086873
6954022288000,1.8,10.8,0.6946377
6954072337000,10.61,12.07,9.152874
6954122295000,-0.5,8.58,1.4573772
6954172343000,-0.91,5.79,-4.399372
6954222301000,0.11,10.95,-7.082581
6954272288000,-1.88,6.74,2.7240696
6954322307000,4.99,6.47,-2.1792557
6954372325000,6.47,14.86,-1.334794
6954422313000,13.57,10.76,-2.4108016
6954422313000,13.57,10.76,-2.4108016
6954474956000,5.83,13.18,10.61025
6954582255000,2.22,9.51,0.08172209
6954582255000,2.22,9.51,0.08172209
6954682231000,9.47,7.16,2.7240696
6954682231000,9.47,7.16,2.7240696
6954782268000,7.59,19.46,-3.0237172
6954782268000,7.59,19.46,-3.0237172
6954882243000,-1.88,5.56,4.099725
6954882243000,-1.88,5.56,4.099725
6955002421000,2.79,5.63,-1.7978859
6955052470000,11.8,13.18,-2.8330324
6955102306000,18.16,16.02,-1.7297841
6955152293000,2.72,10.34,10.378705
6955202312000,-1.31,9.58,3.8681788
6955252299000,3.49,12.22,-2.7240696
6955302318000,1.88,10.04,-3.568531
6955352306000,1.84,10.31,-2.2609777
6955402293000,0.65,10.0,-1.6480621
6955452342000,1.27,9.51,-0.7627395
6955502483000,3.72,8.31,-2.5333846
6955552318000,5.09,7.82,-3.3642259
6955602306000,6.17,8.54,-1.334794
6955652324000,6.36,9.77,-0.10896278
6955702312000,9.51,10.99,0.84446156
6955752299000,9.19,8.43,5.243834
6955802318000,5.24,8.69,4.0180025
6955852306000,3.79,11.11,0.5720546
6955902293000,0.38,17.08,-4.7943625
6955952342000,2.56,11.26,7.3958488
6956002330000,3.76,7.93,-1.7570249
6956052348000,2.03,6.24,0.9942854
6956102336000,-0.46,4.9,1.3756552
6956152324000,-2.64,2.87,-1.525479
6956202373000,0.5,3.6,-1.8387469
6956252330000,10.92,12.22,4.0588636
6956302318000,6.74,6.28,-0.08172209
6956402293000,11.18,13.44,0.19068487
6956452342000,-1.27,18.39,2.4108016
6956502360000,9.08,10.88,0.50395286
6956552318000,11.99,6.32,3.8681788
6956602397000,-0.61,9.58,1.3075534
6956652324000,-1.92,4.29,-1.7570249
6956702312000,-2.72,13.48,-5.9793324
6956752330000,0.99,9.28,2.6423476
6956802379000,2.79,6.28,-0.38136974
6956852336000,7.63,11.26,2.6423476
6956902293000,12.49,6.97,1.7978859
6956952312000,8.31,10.95,-1.56634
6957002330000,5.37,12.49,6.1700177
6957052348000,6.74,10.38,1.2666923
6957102306000,4.02,6.63,2.6832085
6957152354000,-2.45,5.09,-2.7240696
6957202312000,-0.38,15.79,-3.5957718
6957252299000,2.6,11.18,4.0588636
6957302318000,3.99,4.67,-1.4165162
6957352306000,7.44,7.89,-2.4108016
6957402293000,11.35,3.87,5.325556
6957462352000,12.34,15.98,-0.61291564
6957512309000,3.06,11.99,2.3426998
6957562328000,5.56,9.81,5.284695
6957612285000,3.76,6.13,2.6014864
6957662303000,-0.65,7.08,-2.8330324
6957712230000,-0.11,11.45,-5.706926
6957762309000,-3.91,12.03,0.46309182
6957812297000,2.26,8.66,0.84446156
6957862407000,9.92,14.79,-1.0351465
6957912242000,13.57,4.56,6.0882955
6957962230000,6.93,9.58,4.0588636
6958012401000,2.64,17.16,-3.0645783
6958062266000,5.24,11.92,-0.46309182
6958112315000,7.25,7.06,6.5922484
6958162242000,0.34,7.31,3.0237172
6958212291000,0.19,8.47,-5.407278
6958262248000,-2.41,12.83,-5.597963
6958312297000,0.04,6.21,-0.38136974
6958362285000,5.9,10.46,-3.445948
6958412303000,13.48,19.5,0.46309182
6958462352000,11.14,9.04,2.1792557
6958512340000,8.85,11.54,11.536434
6958562236000,5.41,14.1,-2.9556155
6958612315000,2.6,15.98,-3.1463003
6958662242000,1.08,7.82,-2.1792557
6958712260000,1.61,10.76,-1.920469
6958762248000,-0.19,10.38,-0.040861044
6958812297000,1.33,8.08,1.1849703
6958862254000,3.41,7.67,-1.1168685
6958912273000,6.44,10.31,-2.2201166
6958962230000,10.23,11.75,-1.4573772
6959012279000,12.95,6.13,2.6832085
6959062266000,7.44,12.34,7.3958488
6959112346000,2.98,12.49,3.173541
6959162242000,0.5,9.85,0.313268
6959212291000,-1.99,8.81,2.1111538
6959262248000,1.92,7.63,-1.8387469
6959312297000,-0.3,7.97,0.040861044
6959362254000,-0.04,7.4,-0.46309182
6959412303000,5.52,10.15,-2.3018389
6959462352000,15.36,10.8,2.982856
6959522411000,11.96,7.63,2.982856
6959572520000,1.14,10.53,4.2904096
6959622417000,1.38,10.34,0.61291564
6959672374000,3.53,11.84,-1.4982382
6959722301000,4.06,9.11,-2.070293
6959772319000,3.21,8.01,-1.0760075
6959822307000,3.91,7.31,-0.6537767
6959872295000,6.7,6.59,-0.6946377
6959922313000,10.42,5.56,-0.23154591
6959972301000,13.25,4.67,11.795221
6960022319000,6.44,6.93,5.053149
6960072307000,0.53,7.86,-2.4925237
6960122295000,1.38,6.66,-7.5865335
6960172313000,-1.53,12.34,-0.23154591
6960222301000,-1.84,12.45,-0.08172209
6960272288000,2.18,5.41,-1.4573772
6960322337000,14.14,7.12,14.437569
6960372295000,8.69,17.35,-4.372132
6960372295000,8.69,17.35,-4.372132
